product_id,product_name,category,sub_category,brand,price,discount,final_price,stock,rating,reviews_count,supplier,country,city,warehouse_id,delivery_time_days,return_rate,is_active,launch_year,weight_kg,volume_l,color,material,warranty_years,sales_last_month,sales_last_3_months,sales_last_year,profit_margin,cost_price,revenue_last_month,revenue_last_year,views,cart_additions,wishlist_additions,conversion_rate,avg_session_time,bounce_rate,seo_score,ad_spend,ad_clicks,ad_conversions,seasonality_index,restock_frequency_days,damaged_returns,customer_complaints,net_promoter_score,supplier_rating,shipping_cost,tax_rate
3632,Product_3632,Beauty,Sports,BrandD,456.9,0.0,456.9,106,1.44,3520,Supplier_39,China,London,6,3,0.29,0,2023,36.47,0.54,Green,Fabric,5,693,2395,4982,0.17,330.55,86354.1,1036249.2,25760,2770,26752,0.185,218.22,0.32,63,6672.18,7300,4319,1.22,27,61,1,-13,4.21,10.61,0.12
3633,Product_3633,Sports,Clothing,BrandE,559.13,0.3,391.39,742,1.34,4962,Supplier_41,China,Mumbai,6,8,0.25,1,2013,25.3,62.54,Green,Wood,5,305,2675,7184,0.21,413.48,12524.48,150293.76,54802,42150,8405,0.076,25.11,0.13,72,9309.96,4354,255,1.15,42,43,112,67,1.0,1.08,0.06
3634,Product_3634,Toys,Toys,BrandE,899.31,0.16,755.42,600,3.44,457,Supplier_4,UK,New York,7,11,0.15,0,2024,24.49,9.51,White,Fabric,2,697,599,6391,0.22,533.9,339939.0,4079268.0,37853,42266,29128,0.097,172.41,0.51,62,9727.77,934,4483,0.91,14,43,173,63,4.9,1.38,0.09
3635,Product_3635,Home,Sports,BrandD,498.05,0.32,338.67,105,2.89,2977,Supplier_36,Germany,London,14,13,0.13,1,2012,34.98,43.58,Black,Wood,4,724,1055,4744,0.44,382.33,105665.04,1267980.48,58215,35093,12134,0.126,153.01,0.6,64,1870.56,7440,2885,1.17,31,17,91,-88,1.93,25.42,0.1
3636,Product_3636,Sports,Clothing,BrandE,983.59,0.48,511.47,770,2.04,2569,Supplier_21,USA,London,10,10,0.01,0,2014,36.37,17.62,Black,Plastic,0,770,261,8569,0.09,567.78,12275.28,147303.36,98156,44223,5588,0.196,237.63,0.29,50,3503.2,4205,275,1.42,22,11,153,-2,4.19,32.13,0.23
3637,Product_3637,Electronics,Beauty,BrandB,155.81,0.39,95.04,255,4.18,725,Supplier_29,India,Berlin,8,1,0.06,1,2014,28.24,68.6,White,Wood,3,270,170,169,0.15,86.16,13020.48,156245.76,65093,7647,11674,0.165,265.21,0.85,65,4861.38,3648,3220,0.67,54,44,27,-58,2.49,23.72,0.12
3638,Product_3638,Home,Sports,BrandD,734.39,0.08,675.64,12,3.76,3094,Supplier_28,USA,New York,13,5,0.12,1,2010,46.11,51.65,Red,Wood,4,743,1660,7949,0.32,650.79,264175.24,3170102.88,5436,36516,25238,0.075,156.31,0.44,79,6481.97,3882,4153,1.33,5,98,17,22,1.66,12.73,0.13
3639,Product_3639,Clothing,Sports,BrandB,916.46,0.03,888.97,60,3.46,2066,Supplier_35,UK,London,18,14,0.15,0,2020,5.1,93.27,Red,Metal,4,383,1370,4898,0.22,584.44,56005.11,672061.32,96307,28580,27679,0.164,92.7,0.29,55,4246.21,5592,3016,0.87,57,52,127,76,3.64,12.04,0.05
3640,Product_3640,Electronics,Toys,BrandB,612.88,0.35,398.37,745,2.52,4734,Supplier_22,USA,New York,18,8,0.23,1,2019,48.19,5.83,Red,Wood,1,110,411,9685,0.23,386.45,166120.29,1993443.48,46792,16634,9808,0.193,61.65,0.54,78,5848.84,3363,2638,1.33,21,95,46,69,3.13,3.48,0.07
3641,Product_3641,Electronics,Sports,BrandC,446.86,0.47,236.84,153,4.61,411,Supplier_13,UK,Shanghai,6,11,0.17,0,2013,4.52,7.96,Red,Metal,0,997,2377,4975,0.07,235.23,23447.16,281365.92,77538,17601,28074,0.09,120.23,0.66,99,9533.43,7786,1147,1.48,10,47,177,18,3.82,34.53,0.18
3642,Product_3642,Electronics,Sports,BrandE,706.19,0.32,480.21,655,1.17,1576,Supplier_22,Germany,New York,18,3,0.13,0,2023,16.71,10.52,White,Metal,0,198,2889,2260,0.27,593.14,233862.27,2806347.24,68497,18731,23325,0.18,104.64,0.25,82,9421.63,313,2719,0.91,54,70,119,-41,4.21,1.83,0.17
3643,Product_3643,Clothing,Sports,BrandC,847.57,0.13,737.39,157,2.71,3257,Supplier_7,India,Mumbai,16,5,0.22,0,2013,35.28,84.73,Black,Fabric,3,48,1800,8941,0.47,624.83,215317.88,2583814.56,54357,45886,28755,0.113,106.05,0.77,70,2886.73,8317,3587,0.59,21,33,137,-64,3.02,25.71,0.14
3644,Product_3644,Sports,Clothing,BrandA,65.23,0.33,43.7,419,4.89,2690,Supplier_29,China,Berlin,19,11,0.28,0,2019,20.79,89.7,Blue,Plastic,3,104,1474,3171,0.33,53.4,5899.5,70794.0,49927,20469,3609,0.093,113.49,0.61,82,5936.44,325,4214,1.42,51,59,40,-52,4.87,15.26,0.13
3645,Product_3645,Clothing,Electronics,BrandE,366.07,0.11,325.8,570,1.16,1,Supplier_46,China,Berlin,19,4,0.28,1,2016,11.75,98.43,Red,Metal,0,386,1708,1027,0.2,292.15,75585.6,907027.2,59649,7096,1187,0.153,66.54,0.32,69,3772.71,7045,682,0.82,20,73,84,-62,2.49,45.02,0.07
3646,Product_3646,Toys,Home,BrandA,720.35,0.12,633.91,86,1.74,2784,Supplier_32,India,Shanghai,17,1,0.24,0,2024,30.51,63.46,Red,Wood,5,13,1699,4275,0.5,410.5,187637.36,2251648.32,64913,40166,6342,0.176,265.7,0.75,65,2786.58,9510,1280,1.07,44,78,117,-29,3.75,32.19,0.21
3647,Product_3647,Sports,Sports,BrandC,93.95,0.13,81.74,123,1.24,426,Supplier_20,UK,New York,8,10,0.17,0,2020,7.92,48.0,Black,Fabric,0,770,187,6405,0.29,65.77,21579.36,258952.32,62637,42558,23004,0.052,229.54,0.21,96,1443.02,6299,971,0.75,52,55,68,82,2.08,8.11,0.08
3648,Product_3648,Toys,Home,BrandB,867.76,0.42,503.3,936,4.98,746,Supplier_33,USA,London,5,8,0.24,1,2012,0.48,54.22,Blue,Plastic,0,280,2212,3252,0.07,454.4,201823.3,2421879.6,37455,45763,15403,0.116,52.47,0.82,96,9032.82,8666,594,0.92,27,23,90,47,3.28,39.77,0.06
3649,Product_3649,Electronics,Electronics,BrandB,719.33,0.16,604.24,534,4.05,3776,Supplier_20,Germany,London,3,6,0.02,1,2016,31.91,6.39,Blue,Plastic,4,189,165,1291,0.22,515.02,158310.88,1899730.56,83197,30248,27458,0.074,109.01,0.81,53,4788.57,1882,2007,0.78,60,62,97,28,4.43,38.31,0.16
3650,Product_3650,Electronics,Electronics,BrandD,742.02,0.09,675.24,33,1.59,2847,Supplier_36,Germany,New York,11,1,0.24,0,2013,29.56,91.02,Black,Wood,0,637,2042,6609,0.06,471.28,44565.84,534790.08,65018,22974,4600,0.167,110.46,0.67,86,5540.29,3175,1141,1.11,12,59,122,86,3.97,15.63,0.12
3651,Product_3651,Electronics,Sports,BrandE,192.47,0.47,102.01,102,4.25,2509,Supplier_19,USA,New York,19,2,0.28,1,2018,15.27,66.91,White,Fabric,2,459,65,6001,0.47,142.88,23870.34,286444.08,95963,39075,18902,0.173,78.12,0.15,85,8334.63,5539,2617,1.27,5,47,139,-75,4.74,6.21,0.21
3652,Product_3652,Clothing,Beauty,BrandD,40.98,0.06,38.52,842,4.18,3108,Supplier_43,China,Mumbai,17,10,0.06,0,2021,10.48,97.96,Blue,Wood,0,644,1978,2254,0.35,21.56,16563.6,198763.2,94799,2897,5690,0.156,27.43,0.6,56,2493.1,1245,232,1.03,43,63,193,100,2.07,1.24,0.19
3653,Product_3653,Sports,Clothing,BrandB,413.44,0.35,268.74,641,1.77,2673,Supplier_5,Germany,Mumbai,15,1,0.06,0,2018,25.18,28.43,Blue,Wood,5,485,465,7253,0.23,355.96,44610.84,535330.08,12786,32998,10779,0.043,261.89,0.88,80,4359.2,9647,3,1.39,34,25,98,-50,1.34,37.3,0.19
3654,Product_3654,Home,Sports,BrandA,149.23,0.14,128.34,876,4.02,4407,Supplier_47,China,New York,13,7,0.22,1,2010,12.71,28.3,White,Metal,3,729,2487,8584,0.4,95.02,49282.56,591390.72,75129,45744,11774,0.184,151.21,0.26,89,7279.43,5963,221,1.27,3,59,188,-75,4.51,26.21,0.24
3655,Product_3655,Sports,Home,BrandD,538.2,0.49,274.48,472,3.35,617,Supplier_30,USA,Shanghai,9,6,0.11,0,2012,25.25,25.68,Black,Metal,0,686,1645,6586,0.35,283.51,31565.2,378782.4,2699,36295,24172,0.177,274.99,0.81,50,3658.62,8988,1791,0.72,52,13,169,51,1.81,40.56,0.22
3656,Product_3656,Toys,Clothing,BrandE,331.08,0.36,211.89,98,4.51,4987,Supplier_39,China,New York,7,5,0.0,0,2019,10.51,94.4,White,Fabric,2,756,2120,3080,0.48,276.07,81153.87,973846.44,26647,38350,25664,0.163,81.44,0.79,72,5214.78,5847,2218,0.61,7,19,63,56,4.18,28.22,0.11
3657,Product_3657,Electronics,Electronics,BrandB,804.28,0.17,667.55,804,1.92,3861,Supplier_12,India,London,20,4,0.26,1,2018,1.77,69.76,Red,Plastic,3,124,848,7756,0.1,527.99,243655.75,2923869.0,37207,5584,16083,0.093,213.12,0.35,74,9360.07,2167,3758,0.69,17,50,71,-26,3.19,19.43,0.06
3658,Product_3658,Sports,Sports,BrandD,251.46,0.22,196.14,181,1.71,3664,Supplier_33,China,New York,13,7,0.22,0,2021,0.31,10.87,Blue,Plastic,0,598,342,2338,0.39,190.73,90616.68,1087400.16,74079,28805,23588,0.099,255.69,0.4,90,5537.45,1741,2423,1.25,53,57,113,-83,1.48,33.32,0.16
3659,Product_3659,Beauty,Home,BrandC,357.09,0.28,257.1,265,3.7,4300,Supplier_16,Germany,Berlin,8,2,0.18,0,2015,39.54,33.9,Blue,Metal,1,749,2453,838,0.24,193.9,14911.8,178941.6,97503,37681,23122,0.104,171.15,0.16,64,5951.14,7463,2327,1.08,17,40,29,-31,1.42,15.14,0.11
3660,Product_3660,Sports,Home,BrandB,205.83,0.16,172.9,34,2.16,2203,Supplier_44,India,Shanghai,16,5,0.11,0,2017,46.06,29.15,Blue,Metal,3,554,673,5932,0.05,130.03,57229.9,686758.8,42333,10689,621,0.163,125.36,0.4,61,3369.02,908,658,1.17,48,48,18,-69,4.01,17.14,0.1
3661,Product_3661,Home,Toys,BrandB,588.72,0.35,382.67,538,4.25,1565,Supplier_45,UK,Berlin,12,3,0.09,0,2025,24.2,99.63,Red,Fabric,3,82,2796,6743,0.2,324.82,168757.47,2025089.64,68383,47064,20443,0.192,35.43,0.6,100,4781.53,5696,1864,0.94,38,87,157,1,3.8,4.44,0.12
3662,Product_3662,Electronics,Toys,BrandA,115.73,0.23,89.11,338,4.09,4142,Supplier_49,USA,Berlin,4,4,0.17,0,2023,13.66,29.55,Green,Fabric,0,29,563,7786,0.39,67.33,2851.52,34218.24,17501,16097,20160,0.063,81.54,0.22,62,6983.72,5527,4209,1.44,38,90,150,-11,1.83,2.37,0.07
3663,Product_3663,Beauty,Beauty,BrandB,249.15,0.35,161.95,172,1.78,4792,Supplier_15,Germany,Berlin,19,13,0.19,1,2020,22.29,45.94,Black,Fabric,3,708,32,2736,0.19,162.67,48261.1,579133.2,92915,9963,29467,0.179,247.21,0.83,79,8940.07,3280,2036,1.42,59,61,116,60,3.56,34.98,0.21
3664,Product_3664,Toys,Clothing,BrandA,115.44,0.06,108.51,594,2.55,3070,Supplier_36,India,Berlin,10,7,0.01,1,2023,2.56,24.38,Green,Plastic,2,399,2612,9271,0.07,65.17,45140.16,541681.92,18987,6716,9657,0.152,43.02,0.61,96,8721.64,1778,4370,0.93,17,27,129,-49,2.74,39.85,0.07
3665,Product_3665,Clothing,Beauty,BrandB,359.41,0.04,345.03,642,2.51,1879,Supplier_26,USA,New York,16,6,0.09,1,2024,36.92,40.06,Green,Metal,1,244,2958,2974,0.16,216.06,47959.17,575510.04,24972,49311,23484,0.081,251.73,0.77,59,7524.49,3679,4279,1.4,24,9,91,-3,3.97,32.86,0.19
3666,Product_3666,Home,Beauty,BrandD,695.41,0.31,479.83,173,3.72,1817,Supplier_18,Germany,New York,5,8,0.1,1,2013,43.22,88.97,White,Wood,1,732,2166,2785,0.31,558.54,186653.87,2239846.44,18516,12070,3952,0.017,102.68,0.21,63,6407.68,1690,2396,1.38,50,87,81,-33,4.37,6.09,0.14
3667,Product_3667,Home,Electronics,BrandC,111.23,0.23,85.65,575,3.83,258,Supplier_21,UK,New York,8,14,0.17,0,2021,26.38,81.47,White,Wood,4,754,2413,4546,0.44,70.16,16701.75,200421.0,74558,1763,9971,0.074,117.06,0.61,77,9037.17,9342,3494,1.19,42,88,15,28,3.16,24.3,0.2
3668,Product_3668,Toys,Beauty,BrandD,350.97,0.04,336.93,882,4.06,4276,Supplier_17,Germany,Mumbai,13,1,0.13,1,2018,27.46,28.21,Blue,Wood,0,877,1436,6117,0.44,278.62,111860.76,1342329.12,17954,32842,16488,0.052,70.44,0.1,90,8946.1,6796,1709,1.04,35,5,90,-18,4.12,27.11,0.23
3669,Product_3669,Electronics,Toys,BrandD,796.54,0.04,764.68,596,3.72,2053,Supplier_9,China,Berlin,13,12,0.22,1,2022,23.57,25.29,White,Metal,0,595,199,6312,0.13,464.91,328812.4,3945748.8,57226,25182,19316,0.098,145.53,0.59,65,8809.14,8312,4959,0.95,37,85,180,-100,3.79,22.43,0.2
3670,Product_3670,Beauty,Electronics,BrandE,688.17,0.22,536.77,623,2.34,1539,Supplier_2,India,Mumbai,12,6,0.1,1,2023,0.34,12.12,Black,Plastic,5,904,2338,6745,0.23,562.91,120236.48,1442837.76,99173,4211,14768,0.149,141.1,0.45,97,2509.45,1453,4927,1.16,30,74,173,13,2.59,23.13,0.11
3671,Product_3671,Sports,Sports,BrandD,147.72,0.05,140.33,169,3.02,1797,Supplier_14,China,Berlin,11,6,0.17,0,2012,22.39,61.37,Red,Wood,1,494,1740,5366,0.23,106.81,24978.74,299744.88,87527,47481,1144,0.08,123.49,0.54,70,3287.66,6727,605,0.86,14,4,55,-99,2.06,19.91,0.08
3672,Product_3672,Toys,Toys,BrandB,786.86,0.4,472.12,91,3.57,2861,Supplier_5,China,Berlin,6,1,0.1,0,2022,47.06,92.71,Green,Plastic,1,996,296,3135,0.5,490.28,8026.04,96312.48,79349,25208,8696,0.186,194.47,0.61,53,1793.31,13,1348,0.84,41,84,180,86,4.71,10.86,0.09
3673,Product_3673,Home,Sports,BrandB,144.33,0.38,89.48,157,1.76,3820,Supplier_35,India,London,1,2,0.28,0,2021,13.27,32.79,White,Plastic,2,109,1056,2530,0.49,126.33,4205.56,50466.72,73493,44975,12786,0.03,106.08,0.77,74,9081.68,7090,2037,0.95,39,73,32,72,2.64,1.78,0.09
3674,Product_3674,Home,Clothing,BrandD,685.57,0.31,473.04,838,2.19,3241,Supplier_27,UK,New York,2,1,0.09,0,2014,18.92,83.09,Green,Wood,2,277,1032,9836,0.3,547.68,57710.88,692530.56,1219,48560,4031,0.105,35.41,0.36,68,7058.3,2300,4141,1.29,17,6,143,76,1.26,19.26,0.14
3675,Product_3675,Clothing,Electronics,BrandE,132.36,0.26,97.95,665,2.46,961,Supplier_27,UK,Berlin,5,9,0.15,0,2015,15.86,12.48,Blue,Fabric,4,476,2340,5821,0.33,99.32,33890.7,406688.4,91463,6729,9053,0.099,11.98,0.9,55,1561.26,4243,2084,1.35,52,51,124,16,2.53,13.32,0.11
3676,Product_3676,Clothing,Beauty,BrandA,427.88,0.19,346.58,469,2.42,692,Supplier_26,Germany,London,7,9,0.21,0,2011,24.77,75.04,Red,Plastic,1,129,559,7191,0.34,294.58,3465.8,41589.6,96461,44324,23693,0.059,224.33,0.35,84,117.55,4452,1430,0.54,27,52,101,48,3.67,32.5,0.13
3677,Product_3677,Beauty,Clothing,BrandA,798.83,0.17,663.03,140,2.26,2264,Supplier_35,Germany,New York,1,12,0.11,0,2023,22.96,44.63,Red,Plastic,0,992,2597,4223,0.43,661.74,189626.58,2275518.96,20265,34430,18663,0.129,98.78,0.35,84,5772.68,195,3057,0.96,3,59,0,14,4.01,38.8,0.07
3678,Product_3678,Sports,Electronics,BrandD,986.31,0.41,581.92,735,2.82,4330,Supplier_24,UK,London,17,1,0.07,1,2014,43.44,26.96,Red,Fabric,2,990,2024,725,0.26,740.28,175157.92,2101895.04,53468,19907,14414,0.093,50.78,0.74,62,1567.42,6106,4382,1.47,41,2,145,-70,3.4,10.7,0.15
3679,Product_3679,Beauty,Beauty,BrandB,138.5,0.19,112.19,530,2.27,4231,Supplier_11,India,New York,14,3,0.25,1,2017,5.72,58.28,Red,Plastic,0,600,213,4662,0.43,122.27,12565.28,150783.36,84928,36597,20689,0.115,90.57,0.16,56,2681.19,7423,1294,0.61,43,92,62,65,2.82,30.8,0.24
3680,Product_3680,Home,Toys,BrandE,134.82,0.29,95.72,554,2.14,1826,Supplier_32,India,Mumbai,19,8,0.02,1,2014,29.45,0.14,Green,Fabric,3,762,281,688,0.24,116.16,11390.68,136688.16,51803,29834,1423,0.157,273.18,0.57,78,737.0,6524,1557,1.44,32,45,123,-86,3.38,2.25,0.21
3681,Product_3681,Toys,Sports,BrandE,391.13,0.4,234.68,131,3.73,1328,Supplier_30,UK,Berlin,1,11,0.08,0,2018,17.98,36.97,Black,Wood,4,501,818,2079,0.33,221.96,1408.08,16896.96,75073,12157,25340,0.026,107.22,0.21,96,9876.45,2887,283,0.89,8,94,106,4,4.53,37.88,0.1
3682,Product_3682,Sports,Toys,BrandA,689.45,0.37,434.35,426,1.8,761,Supplier_6,Germany,Mumbai,11,10,0.21,0,2019,17.48,22.57,Black,Fabric,3,261,1316,8595,0.23,353.04,72536.45,870437.4,18731,41398,29529,0.015,108.76,0.62,84,9963.86,6968,4174,1.17,46,75,138,49,4.81,29.4,0.24
3683,Product_3683,Home,Sports,BrandE,717.87,0.41,423.54,602,2.55,2549,Supplier_4,UK,London,14,6,0.28,1,2011,17.24,7.31,White,Wood,1,436,2920,2126,0.23,458.52,58448.52,701382.24,34424,32928,10843,0.171,251.45,0.53,74,7325.12,46,1935,0.93,52,81,157,-39,2.93,20.79,0.2
3684,Product_3684,Electronics,Clothing,BrandA,891.54,0.27,650.82,93,1.44,4962,Supplier_45,UK,Mumbai,1,2,0.13,0,2016,2.98,27.51,Blue,Wood,2,311,1461,8214,0.05,626.59,324759.18,3897110.16,95686,23822,27506,0.199,79.34,0.59,55,1093.27,9265,1806,1.46,10,94,98,-38,3.29,10.76,0.06
3685,Product_3685,Beauty,Home,BrandE,721.67,0.43,411.35,325,2.57,1140,Supplier_18,Germany,Shanghai,10,1,0.29,0,2019,47.81,30.6,White,Plastic,1,103,709,4215,0.38,639.41,148086.0,1777032.0,98862,47051,19125,0.075,11.35,0.45,69,2993.91,8556,1184,0.74,52,51,14,55,1.93,21.41,0.24
3686,Product_3686,Toys,Toys,BrandE,526.88,0.27,384.62,35,1.1,3490,Supplier_49,Germany,Mumbai,14,8,0.02,0,2014,34.67,42.47,White,Plastic,0,842,10,3798,0.15,315.18,128463.08,1541556.96,57676,43217,18581,0.165,97.41,0.43,96,8356.46,8626,3789,1.32,37,33,74,-93,2.07,43.3,0.2
3687,Product_3687,Electronics,Toys,BrandC,852.65,0.05,810.02,310,1.68,3060,Supplier_18,China,Berlin,6,6,0.1,1,2019,29.59,97.23,Green,Wood,4,6,1747,864,0.19,504.81,231665.72,2779988.64,25335,47850,6754,0.129,92.56,0.64,50,5364.9,4935,2576,1.47,6,10,124,33,4.28,46.2,0.16
3688,Product_3688,Beauty,Clothing,BrandD,486.64,0.48,253.05,393,3.28,3708,Supplier_35,USA,New York,1,6,0.06,0,2013,26.67,80.99,Green,Wood,0,218,2503,8894,0.08,306.44,21003.15,252037.8,81064,6133,17669,0.037,162.87,0.5,85,8647.03,9199,2762,0.53,57,16,196,-37,4.07,47.42,0.16
3689,Product_3689,Electronics,Electronics,BrandA,247.26,0.28,178.03,511,3.77,3320,Supplier_21,Germany,Berlin,3,2,0.05,1,2016,23.86,16.0,Black,Fabric,0,964,1894,5249,0.29,193.22,73170.33,878043.96,16031,47487,11668,0.051,209.24,0.33,58,8825.45,389,713,1.07,26,49,5,59,4.75,40.34,0.11
3690,Product_3690,Electronics,Sports,BrandE,445.8,0.42,258.56,686,3.25,4917,Supplier_20,USA,Mumbai,9,14,0.15,1,2012,4.54,72.53,Red,Metal,3,187,1103,3280,0.46,261.36,18874.88,226498.56,26742,32599,18688,0.074,109.64,0.32,77,9861.07,1557,642,0.94,26,81,128,-95,2.69,8.87,0.12
3691,Product_3691,Sports,Beauty,BrandC,897.45,0.46,484.62,100,1.11,1823,Supplier_50,USA,New York,17,1,0.13,0,2016,24.13,95.79,Blue,Fabric,0,137,2849,1128,0.4,564.75,141024.42,1692293.04,75783,33134,14183,0.185,216.86,0.9,59,181.05,6163,1628,0.81,41,84,151,-12,4.58,25.86,0.05
3692,Product_3692,Clothing,Electronics,BrandA,701.54,0.19,568.25,458,2.74,1236,Supplier_11,UK,Berlin,9,13,0.3,1,2023,31.14,11.11,Green,Fabric,0,453,2031,3036,0.05,386.94,144903.75,1738845.0,12212,20066,1339,0.108,60.41,0.18,62,871.54,3741,4804,1.37,51,95,185,9,4.6,6.62,0.16
3693,Product_3693,Toys,Toys,BrandB,76.73,0.22,59.85,310,4.19,2384,Supplier_36,China,Berlin,3,13,0.12,0,2022,2.68,80.94,Black,Wood,5,455,1293,6474,0.49,48.24,21845.25,262143.0,76650,42883,11885,0.049,162.6,0.76,96,9254.86,9293,1997,0.73,28,69,67,-93,3.43,48.48,0.21
3694,Product_3694,Beauty,Toys,BrandD,530.47,0.08,488.03,516,4.16,4892,Supplier_48,UK,Mumbai,15,5,0.04,1,2017,44.3,51.1,Black,Plastic,3,233,1489,9525,0.5,289.98,72716.47,872597.64,71551,36034,2225,0.013,24.63,0.42,96,142.39,4480,1396,1.35,55,90,112,72,3.57,32.16,0.23
3695,Product_3695,Beauty,Toys,BrandB,737.4,0.25,553.05,741,4.62,3100,Supplier_30,India,New York,13,8,0.09,1,2018,27.59,17.58,Green,Metal,2,793,1785,4417,0.22,565.25,134391.15,1612693.8,59912,41052,26229,0.104,175.3,0.47,53,301.27,4410,1217,1.18,33,31,78,-67,4.0,19.01,0.21
3696,Product_3696,Home,Beauty,BrandE,656.33,0.09,597.26,195,4.57,4727,Supplier_50,India,New York,12,1,0.18,1,2010,37.04,15.84,Black,Plastic,5,681,1620,774,0.39,446.03,16723.28,200679.36,44368,9666,20122,0.126,256.4,0.62,81,3449.8,6741,4910,1.02,4,52,161,55,4.37,43.68,0.05
3697,Product_3697,Sports,Home,BrandD,202.29,0.31,139.58,319,2.0,825,Supplier_35,India,New York,16,2,0.08,0,2025,42.68,1.09,Black,Fabric,4,414,67,7142,0.32,136.91,42571.9,510862.8,92019,21660,28330,0.014,23.35,0.69,77,1446.01,9171,2253,1.09,32,31,183,79,2.51,34.21,0.12
3698,Product_3698,Electronics,Toys,BrandD,384.97,0.07,358.02,516,3.37,1473,Supplier_31,USA,London,7,13,0.08,1,2011,17.61,49.88,Green,Metal,3,588,1926,4817,0.14,298.26,109912.14,1318945.68,25309,25021,22183,0.152,174.62,0.2,83,429.36,5341,3409,1.02,42,34,37,20,4.27,26.29,0.17
3699,Product_3699,Home,Electronics,BrandD,752.99,0.19,609.92,350,3.72,1663,Supplier_39,Germany,Shanghai,11,7,0.23,1,2015,5.86,64.6,Red,Fabric,3,481,586,7870,0.44,409.04,294591.36,3535096.32,72435,8077,5871,0.199,107.31,0.78,94,6346.2,4792,208,0.71,13,48,132,-18,2.74,1.69,0.21
3700,Product_3700,Sports,Home,BrandC,736.93,0.13,641.13,534,3.25,615,Supplier_25,UK,London,10,6,0.09,1,2012,0.44,32.48,White,Plastic,3,324,303,2739,0.14,444.93,280814.94,3369779.28,56977,19503,8909,0.016,151.7,0.43,55,9451.15,7757,4719,1.12,5,40,139,47,1.66,26.86,0.15
3701,Product_3701,Clothing,Clothing,BrandC,309.79,0.16,260.22,29,3.59,2538,Supplier_1,China,New York,10,13,0.26,1,2010,24.79,26.67,Blue,Plastic,5,113,998,2122,0.34,276.99,30185.52,362226.24,42217,23650,16654,0.135,236.04,0.56,51,7062.08,129,1531,0.59,25,95,13,-13,1.79,25.87,0.21
3702,Product_3702,Electronics,Electronics,BrandD,451.25,0.35,293.31,583,3.62,3203,Supplier_48,USA,Berlin,20,5,0.22,1,2017,38.87,83.23,Blue,Plastic,3,532,2347,8739,0.21,270.54,25224.66,302695.92,21618,49884,7120,0.049,276.01,0.26,95,9033.96,2354,1948,0.88,47,89,134,-66,1.88,12.79,0.07
3703,Product_3703,Beauty,Sports,BrandC,789.62,0.39,481.67,860,3.04,3093,Supplier_8,China,New York,10,6,0.0,1,2023,37.72,2.14,Black,Fabric,2,694,2685,8632,0.08,699.8,26491.85,317902.2,28397,36588,28425,0.035,161.29,0.12,59,7726.64,1347,2992,0.71,60,83,80,10,2.09,32.22,0.16
3704,Product_3704,Beauty,Clothing,BrandD,928.85,0.38,575.89,584,4.52,4639,Supplier_10,Germany,Berlin,20,11,0.14,0,2022,35.94,60.76,Green,Plastic,0,615,2888,5215,0.12,606.29,253967.49,3047609.88,69933,22102,11304,0.167,204.19,0.11,58,2330.73,9091,3737,0.66,28,6,182,4,2.05,20.47,0.06
3705,Product_3705,Home,Beauty,BrandB,625.33,0.44,350.18,517,2.98,2048,Supplier_36,Germany,New York,8,4,0.02,1,2018,1.22,72.9,Blue,Fabric,4,944,1596,3067,0.35,420.8,154079.2,1848950.4,28956,18830,8897,0.16,198.63,0.46,68,221.14,1206,3293,0.84,49,7,45,-29,3.52,30.28,0.06
3706,Product_3706,Beauty,Sports,BrandE,857.52,0.23,660.29,363,3.89,743,Supplier_10,China,Shanghai,8,12,0.21,0,2016,0.76,26.8,Black,Plastic,1,844,1923,9990,0.42,682.16,77253.93,927047.16,71825,37745,4610,0.175,157.05,0.44,75,685.29,3729,2323,0.51,41,93,153,-73,4.15,47.85,0.09
3707,Product_3707,Sports,Electronics,BrandA,441.25,0.06,414.77,357,1.78,1684,Supplier_26,Germany,London,2,14,0.15,1,2015,0.52,45.07,Green,Fabric,5,490,1394,1545,0.12,367.53,141851.34,1702216.08,28598,23805,24670,0.155,165.31,0.61,92,4476.09,9350,4138,1.01,29,31,104,-62,2.78,37.02,0.11
3708,Product_3708,Sports,Beauty,BrandB,247.19,0.06,232.36,117,2.5,1184,Supplier_6,China,Shanghai,1,8,0.25,1,2018,26.95,70.8,Blue,Metal,0,309,1243,120,0.32,213.64,101308.96,1215707.52,11247,49118,14159,0.038,112.44,0.64,50,6756.33,8432,3369,0.94,35,78,199,61,4.57,42.81,0.22
3709,Product_3709,Electronics,Beauty,BrandD,228.82,0.49,116.7,685,3.15,2077,Supplier_19,USA,London,14,14,0.29,0,2010,21.63,7.09,Black,Wood,5,44,265,2658,0.08,142.87,5835.0,70020.0,44907,44800,1799,0.194,100.4,0.73,61,1001.72,423,4432,1.43,37,66,62,69,3.77,21.6,0.05
3710,Product_3710,Home,Clothing,BrandA,119.36,0.09,108.62,853,2.74,3629,Supplier_42,India,New York,10,3,0.0,0,2018,33.05,44.26,Black,Metal,2,132,65,8509,0.37,88.42,35627.36,427528.32,67176,1101,17110,0.01,142.47,0.33,89,944.9,9595,662,1.3,5,58,141,-36,2.66,36.28,0.16
